"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"testemunha";0,288544591349102;2,99836131927241;0,0957915554760023;0,995401415459858;0,0176594646728977;0,982340535326998;1,31711053171077e-06;0,000142221180601795;1,58196308963719e-05;1,24674435025041;2,45895830084716e-05
"temporariedade";-0,494155510469445;-0,14384611916044;-0,960147448092315;-0,27949396759468;0,958173119965545;0,0418268800344493;3,86299042480957e-06;3,27335151497004e-07;1,58196308963719e-05;0,289864405798724;1,32918712011604e-06
"tangenciar";-1,29373923484677;0,177710559846011;-0,990697285476999;0,136084123058147;0,990373367367459;0,00962663263254996;2,64782845157755e-05;4,99600444860399e-07;1,58196308963719e-05;0,746449635853306;8,8144936114878e-06
"tablets";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"surpresa";0,288544591349102;2,99836131927241;0,0957915554760023;0,995401415459858;0,0176594646728977;0,982340535326998;1,31711053171077e-06;0,000142221180601795;1,58196308963719e-05;1,24674435025041;2,45895830084716e-05
"surpreender";-1,29373923484677;0,177710559846011;-0,990697285476999;0,136084123058147;0,990373367367459;0,00962663263254996;2,64782845157755e-05;4,99600444860399e-07;1,58196308963719e-05;0,746449635853306;8,8144936114878e-06
"suplente";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;4,19745416105251e-05;7,3582285681488e-06;1,26557047170975e-05;1,09188726106643;1,50883563198367e-05
"superficial";-0,76631129278148;1,11792747965481;-0,565394079590558;0,824820910721804;0,477013800057397;0,522986199942572;9,2898092697409e-06;1,97707711716866e-05;1,58196308963719e-05;0,637078563073681;6,42069928349769e-06
"sudoeste";0,305428213907882;-0,465402798166891;0,548666018898129;-0,83604162558241;0,455344299751648;0,544655700248319;1,47575631837575e-06;3,42652832728874e-06;1,58196308963719e-05;0,259891716994287;1,0685164755482e-06
"sucesso";-0,22199972815741;-1,40561971797569;-0,156003555071257;-0,987756493679049;0,0461839785706648;0,953816021429232;7,7965277969841e-07;3,12559013798208e-05;1,58196308963719e-05;0,593143819014564;5,56565605646947e-06
"subconcessao";-1,29373923484677;0,177710559846011;-0,990697285476999;0,136084123058147;0,990373367367459;0,00962663263254996;2,64782845157755e-05;4,99600444860399e-07;1,58196308963719e-05;0,746449635853306;8,8144936114878e-06
"sozinho";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"sorteio";1,90459566266254;-1,10851615617979;0,864271840756287;-0,503025034442361;0,851418706744582;0,148581293255422;5,73854680591044e-05;1,94392900863376e-05;1,58196308963719e-05;1,18518032972947;2,22210827268243e-05
"soldado";-1,02158345253474;-1,08406303896924;-0,685823374799323;-0,727768025251774;0,632870810879974;0,367129189119975;1,65098849041614e-05;1,85911143104259e-05;1,58196308963719e-05;0,737342988365878;8,60073280473074e-06
"socorrer";0,0332724315958464;0,79637080064836;0,0417436573205944;0,999128353653073;0,00337696742751099;0,996623032572387;1,75131968041226e-08;1,003291198472e-05;1,58196308963719e-05;0,328756496029921;1,70979889581937e-06
"smartphones";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"sjdf";-0,494155510469445;-0,14384611916044;-0,960147448092315;-0,27949396759468;0,958173119965545;0,0418268800344493;3,86299042480957e-06;3,27335151497004e-07;1,58196308963719e-05;0,289864405798724;1,32918712011604e-06
"sitio";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"silenciar";-0,76631129278148;1,11792747965481;-0,565394079590558;0,824820910721804;0,477013800057397;0,522986199942572;9,2898092697409e-06;1,97707711716866e-05;1,58196308963719e-05;0,637078563073681;6,42069928349769e-06
"sigla";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;4,19745416105251e-05;7,3582285681488e-06;1,26557047170975e-05;1,09188726106643;1,50883563198367e-05
"sentir";-0,22199972815741;-1,40561971797569;-0,156003555071257;-0,987756493679049;0,0461839785706648;0,953816021429232;7,7965277969841e-07;3,12559013798208e-05;1,58196308963719e-05;0,593143819014564;5,56565605646947e-06
"sentenciar";0,288544591349102;2,99836131927241;0,0957915554760023;0,995401415459858;0,0176594646728977;0,982340535326998;1,31711053171077e-06;0,000142221180601795;1,58196308963719e-05;1,24674435025041;2,45895830084716e-05
"senador";-0,76631129278148;1,11792747965481;-0,565394079590558;0,824820910721804;0,477013800057397;0,522986199942572;9,2898092697409e-06;1,97707711716866e-05;1,58196308963719e-05;0,637078563073681;6,42069928349769e-06
"semestre";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"semantico";0,0332724315958464;0,79637080064836;0,0417436573205944;0,999128353653073;0,00337696742751099;0,996623032572387;1,75131968041226e-08;1,003291198472e-05;1,58196308963719e-05;0,328756496029921;1,70979889581937e-06
"seco";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"sctie";-0,821687521440404;-1,16445220872085;-0,576552649206295;-0,817059999445085;0,491497126354102;0,508502873645831;8,5447569995966e-06;1,71604894770331e-05;1,26557047170975e-05;0,672975785511359;5,73172320562205e-06
"sao";-0,238883350716189;2,05814439946361;-0,11529334589345;0,993331487667986;0,0254839419399081;0,97451605806;9,02751275052659e-07;6,70112978906647e-05;1,58196308963719e-05;0,859222847034818;1,16790624158256e-05
"salvaguarda";0,0332724315958464;0,79637080064836;0,0417436573205944;0,999128353653073;0,00337696742751099;0,996623032572387;1,75131968041226e-08;1,003291198472e-05;1,58196308963719e-05;0,328756496029921;1,70979889581937e-06
"saltar";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"salomao";0,815972533414393;3,93857823908121;0,202866487465234;0,979206407384836;0,0769085103257155;0,923091489674182;1,05328870397152e-05;0,000245400419305076;1,58196308963719e-05;1,68943535465909;4,51522610614355e-05
"ruptura";-0,76631129278148;1,11792747965481;-0,565394079590558;0,824820910721804;0,477013800057397;0,522986199942572;9,2898092697409e-06;1,97707711716866e-05;1,58196308963719e-05;0,637078563073681;6,42069928349769e-06
"rr";0,288544591349102;2,99836131927241;0,0957915554760023;0,995401415459858;0,0176594646728977;0,982340535326998;1,31711053171077e-06;0,000142221180601795;1,58196308963719e-05;1,24674435025041;2,45895830084716e-05
"rogacao";0,815972533414393;3,93857823908121;0,202866487465234;0,979206407384836;0,0769085103257155;0,923091489674182;1,05328870397152e-05;0,000245400419305076;1,58196308963719e-05;1,68943535465909;4,51522610614355e-05
"ritmo";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"rg";0,832856155973173;0,474814121641909;0,868738623884939;0,495270838401073;0,856577754139795;0,143422245860183;1,09732771083994e-05;3,56651126690846e-06;1,58196308963719e-05;0,516701642890163;4,22353435494496e-06
"revogador";0,496882333722824;1,18609009080115;0,38638918503422;0,922335837799113;0,254102280320463;0,745897719679447;3,12459292692709e-06;1,78041682006015e-05;1,26557047170975e-05;0,565981860873726;4,0540710787164e-06
"reverso";-0,494155510469445;-0,14384611916044;-0,960147448092315;-0,27949396759468;0,958173119965545;0,0418268800344493;3,86299042480957e-06;3,27335151497004e-07;1,58196308963719e-05;0,289864405798724;1,32918712011604e-06
"retrorreferidos";-0,238883350716189;2,05814439946361;-0,11529334589345;0,993331487667986;0,0254839419399081;0,97451605806;9,02751275052659e-07;6,70112978906647e-05;1,58196308963719e-05;0,859222847034818;1,16790624158256e-05
"retroceder";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"reter";-0,76631129278148;1,11792747965481;-0,565394079590558;0,824820910721804;0,477013800057397;0,522986199942572;9,2898092697409e-06;1,97707711716866e-05;1,58196308963719e-05;0,637078563073681;6,42069928349769e-06
"restante";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;4,19745416105251e-05;7,3582285681488e-06;1,26557047170975e-05;1,09188726106643;1,50883563198367e-05
"responsabilizar";-0,76631129278148;1,11792747965481;-0,565394079590558;0,824820910721804;0,477013800057397;0,522986199942572;9,2898092697409e-06;1,97707711716866e-05;1,58196308963719e-05;0,637078563073681;6,42069928349769e-06
"rescindir";2,17675144497457;-2,37028975499504;0,676397368693023;-0,736536896309448;0,620794010745453;0,379205989254531;7,4957316313502e-05;8,88790134029365e-05;1,58196308963719e-05;1,58631094311356;3,98082408925092e-05
"remineralizadores";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;4,19745416105251e-05;7,3582285681488e-06;1,26557047170975e-05;1,09188726106643;1,50883563198367e-05
"remanescer";1,6324398803505;0,153257442635459;0,99562196309123;0,0934714213562922;0,995479944727922;0,00452005527208146;4,21571010045268e-05;3,71569018252071e-07;1,58196308963719e-05;0,939451093872689;1,39619056608745e-05
"relevar";0,305428213907882;-0,465402798166891;0,548666018898129;-0,83604162558241;0,455344299751648;0,544655700248319;1,47575631837575e-06;3,42652832728874e-06;1,58196308963719e-05;0,259891716994287;1,0685164755482e-06
"regressivo";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"reformar";1,08812831572643;2,67680464026596;0,376577974020838;0,926384925116099;0,242861946349027;0,757138053650882;1,87308104948323e-05;0,000113352133627621;1,58196308963719e-05;1,26780836863298;2,54274948281801e-05
"redundar";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"redor";-1,02158345253474;-1,08406303896924;-0,685823374799323;-0,727768025251774;0,632870810879974;0,367129189119975;1,65098849041614e-05;1,85911143104259e-05;1,58196308963719e-05;0,737342988365878;8,60073280473074e-06
"recomendavel";-1,29373923484677;0,177710559846011;-0,990697285476999;0,136084123058147;0,990373367367459;0,00962663263254996;2,64782845157755e-05;4,99600444860399e-07;1,58196308963719e-05;0,746449635853306;8,8144936114878e-06
"reclusao";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"receio";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"reavaliacao";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"realce";1,37716772059724;-2,04873307598859;0,557878004947066;-0,829922967266409;0,46726982392018;0,532730176079789;3,00033684843687e-05;6,63998509260762e-05;1,58196308963719e-05;1,15679447306336;2,11694101003587e-05
"ranking";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"quilometro";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"quadrado";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"prorrogar";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"prolatadas";0,288544591349102;2,99836131927241;0,0957915554760023;0,995401415459858;0,0176594646728977;0,982340535326998;1,31711053171077e-06;0,000142221180601795;1,58196308963719e-05;1,24674435025041;2,45895830084716e-05
"progressivo";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"programatico";-0,821687521440404;-1,16445220872085;-0,576552649206295;-0,817059999445085;0,491497126354102;0,508502873645831;8,5447569995966e-06;1,71604894770331e-05;1,26557047170975e-05;0,672975785511359;5,73172320562205e-06
"prescricional";0,288544591349102;2,99836131927241;0,0957915554760023;0,995401415459858;0,0176594646728977;0,982340535326998;1,31711053171077e-06;0,000142221180601795;1,58196308963719e-05;1,24674435025041;2,45895830084716e-05
"preparativo";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"preferencial";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"precoce";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"precipitado";0,577583996219917;-1,72717639698214;0,317146069680151;-0,948376702838294;0,178359510715862;0,821640489284072;5,27748063976753e-06;4,71921469183709e-05;1,58196308963719e-05;0,785272254385522;9,75521515501212e-06
"preambular";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"praga";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"postagem";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"porte";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"poluidor";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"polemicar";1,37716772059724;-2,04873307598859;0,557878004947066;-0,829922967266409;0,46726982392018;0,532730176079789;3,00033684843687e-05;6,63998509260762e-05;1,58196308963719e-05;1,15679447306336;2,11694101003587e-05
"pobre";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"pm";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"pluralidade";-1,29373923484677;0,177710559846011;-0,990697285476999;0,136084123058147;0,990373367367459;0,00962663263254996;2,64782845157755e-05;4,99600444860399e-07;1,58196308963719e-05;0,746449635853306;8,8144936114878e-06
"plebiscito";-1,16188224933045;0,412764789798211;-0,942303974106953;0,33475845080034;0,938952596859516;0,0610474031404932;1,70848262695625e-05;2,15621280184218e-06;1,26557047170975e-05;0,688483475450045;5,99892421406837e-06
"plantar";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;4,19745416105251e-05;7,3582285681488e-06;1,26557047170975e-05;1,09188726106643;1,50883563198367e-05
"placa";-1,02158345253474;-1,08406303896924;-0,685823374799323;-0,727768025251774;0,632870810879974;0,367129189119975;1,65098849041614e-05;1,85911143104259e-05;1,58196308963719e-05;0,737342988365878;8,60073280473074e-06
"pix";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;4,19745416105251e-05;7,3582285681488e-06;1,26557047170975e-05;1,09188726106643;1,50883563198367e-05
"piorar";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"petrobras";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"petriv";0,815972533414393;3,93857823908121;0,202866487465234;0,979206407384836;0,0769085103257155;0,923091489674182;1,05328870397152e-05;0,000245400419305076;1,58196308963719e-05;1,68943535465909;4,51522610614355e-05
"petitar";-0,942120606803244;0,804521839718544;-0,760455859998387;0,649389624951088;0,726919146455615;0,273080853544379;8,4248194609617e-06;6,1436048248366e-06;9,49177853782316e-06;0,634478174135482;3,82103460500877e-06
"peticionaria";-0,494155510469445;-0,14384611916044;-0,960147448092315;-0,27949396759468;0,958173119965545;0,0418268800344493;3,86299042480957e-06;3,27335151497004e-07;1,58196308963719e-05;0,289864405798724;1,32918712011604e-06
"perpetuacao";0,305428213907882;-0,465402798166891;0,548666018898129;-0,83604162558241;0,455344299751648;0,544655700248319;1,47575631837575e-06;3,42652832728874e-06;1,58196308963719e-05;0,259891716994287;1,0685164755482e-06
"permissivo";0,577583996219917;-1,72717639698214;0,317146069680151;-0,948376702838294;0,178359510715862;0,821640489284072;5,27748063976753e-06;4,71921469183709e-05;1,58196308963719e-05;0,785272254385522;9,75521515501212e-06
"perigoso";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"pergunta";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"perenizacao";2,17675144497457;-2,37028975499504;0,676397368693023;-0,736536896309448;0,620794010745453;0,379205989254531;7,4957316313502e-05;8,88790134029365e-05;1,58196308963719e-05;1,58631094311356;3,98082408925092e-05
"pender";0,832856155973173;0,474814121641909;0,868738623884939;0,495270838401073;0,856577754139795;0,143422245860183;1,09732771083994e-05;3,56651126690846e-06;1,58196308963719e-05;0,516701642890163;4,22353435494496e-06
"pcr";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;3,14809062078939e-05;5,5186714261116e-06;9,49177853782316e-06;1,09188726106643;1,13162672398776e-05
"paraguai";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"pad";0,560700373661137;1,73658772045716;0,307256291981982;0,951626802395499;0,168302691645601;0,831697308354302;4,97345322014502e-06;4,77078448100948e-05;1,58196308963719e-05;0,78476306124256;9,74256813184072e-06
"pacote";-1,02158345253474;-1,08406303896924;-0,685823374799323;-0,727768025251774;0,632870810879974;0,367129189119975;1,65098849041614e-05;1,85911143104259e-05;1,58196308963719e-05;0,737342988365878;8,60073280473074e-06
"paa";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"ostensivo";-0,238883350716189;2,05814439946361;-0,11529334589345;0,993331487667986;0,0254839419399081;0,97451605806;9,02751275052659e-07;6,70112978906647e-05;1,58196308963719e-05;0,859222847034818;1,16790624158256e-05
"orleans";0,815972533414393;3,93857823908121;0,202866487465234;0,979206407384836;0,0769085103257155;0,923091489674182;1,05328870397152e-05;0,000245400419305076;1,58196308963719e-05;1,68943535465909;4,51522610614355e-05
"oferecimento";-1,29373923484677;0,177710559846011;-0,990697285476999;0,136084123058147;0,990373367367459;0,00962663263254996;2,64782845157755e-05;4,99600444860399e-07;1,58196308963719e-05;0,746449635853306;8,8144936114878e-06
"odontologico";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"obstaculizar";2,17675144497457;-2,37028975499504;0,676397368693023;-0,736536896309448;0,620794010745453;0,379205989254531;7,4957316313502e-05;8,88790134029365e-05;1,58196308963719e-05;1,58631094311356;3,98082408925092e-05
"observatorio";-0,238883350716189;2,05814439946361;-0,11529334589345;0,993331487667986;0,0254839419399081;0,97451605806;9,02751275052659e-07;6,70112978906647e-05;1,58196308963719e-05;0,859222847034818;1,16790624158256e-05
"obliquar";2,17675144497457;-2,37028975499504;0,676397368693023;-0,736536896309448;0,620794010745453;0,379205989254531;7,4957316313502e-05;8,88790134029365e-05;1,58196308963719e-05;1,58631094311356;3,98082408925092e-05
"objetividade";1,10501193828521;-0,786959477173342;0,814546680710521;-0,58009801322145;0,792842676075771;0,207157323924228;1,9316582196474e-05;9,79717997223559e-06;1,58196308963719e-05;0,712568629189572;8,03248167778428e-06
"obediencia";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"nunc";0,288544591349102;2,99836131927241;0,0957915554760023;0,995401415459858;0,0176594646728977;0,982340535326998;1,31711053171077e-06;0,000142221180601795;1,58196308963719e-05;1,24674435025041;2,45895830084716e-05
"nullite";2,17675144497457;-2,37028975499504;0,676397368693023;-0,736536896309448;0,620794010745453;0,379205989254531;7,4957316313502e-05;8,88790134029365e-05;1,58196308963719e-05;1,58631094311356;3,98082408925092e-05
"noventena";-0,494155510469445;-0,14384611916044;-0,960147448092315;-0,27949396759468;0,958173119965545;0,0418268800344493;3,86299042480957e-06;3,27335151497004e-07;1,58196308963719e-05;0,289864405798724;1,32918712011604e-06
"norteador";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"normatizacao";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"nomenclatura";-0,22199972815741;-1,40561971797569;-0,156003555071257;-0,987756493679049;0,0461839785706648;0,953816021429232;7,7965277969841e-07;3,12559013798208e-05;1,58196308963719e-05;0,593143819014564;5,56565605646947e-06
"nocividade";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;4,19745416105251e-05;7,3582285681488e-06;1,26557047170975e-05;1,09188726106643;1,50883563198367e-05
"nitazoxanida";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"multiplicacao";1,90459566266254;-1,10851615617979;0,864271840756287;-0,503025034442361;0,851418706744582;0,148581293255422;5,73854680591044e-05;1,94392900863376e-05;1,58196308963719e-05;1,18518032972947;2,22210827268243e-05
"mps";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"morto";-1,29373923484677;0,177710559846011;-0,990697285476999;0,136084123058147;0,990373367367459;0,00962663263254996;2,64782845157755e-05;4,99600444860399e-07;1,58196308963719e-05;0,746449635853306;8,8144936114878e-06
"morosidade";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"montagem";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"moldar";2,17675144497457;-2,37028975499504;0,676397368693023;-0,736536896309448;0,620794010745453;0,379205989254531;7,4957316313502e-05;8,88790134029365e-05;1,58196308963719e-05;1,58631094311356;3,98082408925092e-05
"moderno";-1,02158345253474;-1,08406303896924;-0,685823374799323;-0,727768025251774;0,632870810879974;0,367129189119975;1,65098849041614e-05;1,85911143104259e-05;1,58196308963719e-05;0,737342988365878;8,60073280473074e-06
"mistura";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,0828285945512121;4,19745416105251e-05;7,3582285681488e-06;1,26557047170975e-05;1,09188726106643;1,50883563198367e-05
"minimizar";-1,29373923484677;0,177710559846011;-0,990697285476999;0,136084123058147;0,990373367367459;0,00962663263254996;2,64782845157755e-05;4,99600444860399e-07;1,58196308963719e-05;0,746449635853306;8,8144936114878e-06
"milimetro";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"migracao";0,577583996219917;-1,72717639698214;0,317146069680151;-0,948376702838294;0,178359510715862;0,821640489284072;5,27748063976753e-06;4,71921469183709e-05;1,58196308963719e-05;0,785272254385522;9,75521515501212e-06
"microinstitucionalidade";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
"metropolitano";0,0332724315958464;0,79637080064836;0,0417436573205944;0,999128353653073;0,00337696742751099;0,996623032572387;1,75131968041226e-08;1,003291198472e-05;1,58196308963719e-05;0,328756496029921;1,70979889581937e-06
"metalico";-1,82116717691206;-0,76250635996279;-0,922412605922497;-0,386205883480908;0,917171405448775;0,082828594551212;5,24681770131565e-05;9,197785710186e-06;1,58196308963719e-05;1,09188726106643;1,88604453997959e-05
