"";"classe 1";"classe 2";"classe 3"
"clinico";0,001;0,063;0,079
"china";0,001;0,063;0,079
"cela";0,001;0,063;0,079
"cbf";0,001;0,063;0,079
"caro";0,011;0,266;0,079
"cardiaco";0,005;0,102;0,122
"caos";0,011;0,063;0,322
"canotilho";0,003;0,08;0,098
"batista";0,084;0,102;0
"açao";0,005;0;0,079
"aviao";0,065;0,284;0,311
"atuarial";0,003;0,08;0,098
"atento";0,001;0,063;0,079
"assolar";0,001;0,063;0,079
"artistico";0,001;0,063;0,079
"arquivo";0,001;0,063;0,079
"arbitro";0,003;0,08;0,098
"apreender";0,017;0,166;0,191
"anisio";0,017;0,166;0,191
"amianto";0,021;0,337;0,098
"alternancia";0,417;0,266;0,039
"alocar";0,011;0,266;0,079
"alimentar";0,011;0,063;0,322
"adstrito";0,032;0,705;0,039
"acordado";0,011;0,266;0,079
"acatar";0,011;0,266;0,079
"abrupto";0,11;0,08;0,974
"zelar";0,374;0,08;0,436
"xxxix";0,003;0,08;0,098
"xlv";0,33;0,13;0,66
"vogal";0,229;0,166;0,005
"velocidade";0,003;0,08;0,098
"variado";0,11;0,337;0,399
"usina";0,009;0,13;0,152
"usado";0,005;0,102;0,122
"uol";0,003;0,08;0,098
"unir";0,009;0,13;0,152
"tunc";0,008;0,865;0,001
"troca";0,33;0,546;0,62
"treinamento";0,003;0,08;0,098
"teratologia";0,008;0;0,098
"sustacao";0,374;0,08;0,436
"supremacia";0,597;0,028;0,098
"subsidio";0,003;0,08;0,098
"sopesar";0,021;0,337;0,098
"sobreposicao";0,003;0,08;0,098
"signatario";0,003;0,08;0,098
"sexo";0,003;0,08;0,098
"severo";0,003;0,08;0,098
"sergipe";0,259;0,904;0,242
"senado";0,857;0,08;0,112
"secundarista";0,259;0,216;0,982
"secult";0,11;0,08;0,974
"saque";0,021;0,08;0,399
"rree";0,008;0;0,098
"rpps";0,003;0,08;0,098
"romper";0,11;0,08;0,974
"rogar";0,052;0,08;0
"rodoviario";0,021;0,337;0,098
"ricar";0,005;0,102;0,122
"ressentir";0,374;0,08;0,436
"residencia";0,009;0,13;0,152
"resgatar";0,003;0,08;0,098
"repeticao";0,597;0,535;0,974
"renovar";0,857;0,337;0,436
"renato";0,003;0,08;0,098
"remocao";0,003;0,08;0,098
"rememorar";0,857;0,337;0,436
"reino";0,005;0,102;0,122
"regulatoria";0,11;0,865;0,098
"reeleger";0,052;0,08;0
"reduzido";0,003;0,08;0,098
"receptor";0,003;0,08;0,098
"prouni";0,021;0,337;0,098
"propter";0,11;0,08;0,974
"prolator";0,139;0,546;0,021
"presumido";0,139;0,13;0,001
"prejudicial";0,857;0,865;0,974
"prefacial";0,11;0,08;0,974
"precatorio";0,013;0,001;0,496
"precariedade";0,021;0,08;0,399
"praia";0,009;0,13;0,152
"portugues";0,039;0,428;0,122
"ponta";0,009;0,13;0,152
"pnae";0,003;0,08;0,098
"plataforma";0,039;0,102;0,496
"persona";0,005;0,102;0,122
"persecucao";0,003;0,08;0,098
"perito";0,073;0,546;0,152
"perimetro";0,003;0,08;0,098
"perfunctorio";0,216;0,08;0,001
"pereira";0,491;0,284;0,756
"pediatrico";0,005;0,102;0,122
"passagem";0,597;0,865;0,436
"partida";0,005;0,102;0,122
"parametricidade";0,008;0,028;0,436
"pagador";0,039;0,428;0,122
"oneroso";0,003;0,08;0,098
"omissao_inconstitucional";0,003;0,08;0,098
"nr";0,003;0,08;0,098
"negocio";0,003;0,08;0,098
"negociacao";0,003;0,08;0,098
"ne";0,065;0,284;0,311
"mtur";0,11;0,08;0,974
"metodo";0,021;0,337;0,098
"manto";0,11;0,865;0,098
"locativo";0,003;0,08;0,098
"locaticio";0,374;0,08;0,436
"literalidade";0,008;0,865;0,001
"largo";0,021;0,337;0,098
"ka";0,003;0,08;0,098
"judicializacao";0,374;0,865;0,399
"jan";0,039;0,428;0,122
"irrupcao";0,003;0,08;0,098
"ira";0,003;0,08;0,098
"investidor";0,003;0,08;0,098
"inves";0,003;0,08;0,098
"intransponivel";0,052;0,028;0,974
"interinstitucional";0,021;0,337;0,098
"intempestivo";0,597;0,865;0,436
"insuperavel";0,216;0,028;0,399
"inexigibilidade";0,857;0,08;0,112
"inerte";0,374;0,08;0,436
"inedito";0,333;0,102;0,005
"induzir";0,374;0,337;0,974
"indicativo";0,11;0,08;0,974
"incursao";0,11;0,337;0,399
"incongruencia";0,008;0,028;0,436
"imprevisto";0,003;0,08;0,098
"impregnar";0,216;0,003;0,098
"implantacao";0,021;0,08;0,399
"impetracao";0,052;0,028;0,974
"imperioso";0,374;0,337;0,974
"impeachment";0,052;0,08;0
"iminencia";0,11;0,08;0,974
"iac";0,008;0,535;0,016
"hierarquico";0,216;0,865;0,112
"hazenclever";0,333;0,102;0,005
"guaido";0,009;0,13;0,152
"gravoso";0,021;0,337;0,098
"glifosato";0,005;0,102;0,122
"gerir";0,003;0,08;0,098
"gerenciar";0,003;0,08;0,098
"generalizado";0,11;0,08;0,974
"fumus";0,216;0,08;0,001
"fulminar";0,052;0,08;0
"fulcro";0,11;0,08;0,974
"frustracao";0,857;0,158;0,098
"fragilizar";0,021;0,08;0,399
"fragilizacao";0,11;0,865;0,098
"fotografia";0,033;0,216;0,242
"forcoso";0,216;0,865;0,112
"fomentar";0,003;0,08;0,098
"filiacao";0,052;0,08;0
"felipe";0,036;0,166;0
"fefc";0,216;0,08;0,001
"faturamento";0,11;0,08;0,974
"farmaco";0,003;0,08;0,098
"facultar";0,374;0,08;0,436
"facility";0,003;0,08;0,098
"fabricar";0,003;0,08;0,098
"extracao";0,021;0,337;0,098
"extenso";0,021;0,08;0,399
"exportar";0,021;0,08;0,399
"exponencial";0,021;0,08;0,399
"expendidos";0,597;0,158;0,399
"etnico";0,039;0,102;0,496
"estreito";0,857;0,865;0,974
"estadio";0,003;0,08;0,098
"especializar";0,009;0,13;0,152
"equivaler";0,374;0,337;0,974
"emprestar";0,857;0,158;0,098
"embrionario";0,216;0,08;0,001
"eleitorado";0,005;0,102;0,122
"eficacial";0,008;0,337;0
"durar";0,021;0,08;0,399
"doente";0,021;0,08;0,399
"dezena";0,597;0,08;0,016
"despachei";0,597;0,08;0,016
"desdobramento";0,216;0,158;0,974
"desconhecer";0,374;0,865;0,399
"descaracterizar";0,008;0;0,399
"democrata";0,857;0,865;0,974
"demasia";0,216;0,028;0,399
"demandado";0,11;0,337;0,399
"decada";0,597;0,08;0,016
"custar";0,005;0,102;0,122
"culpabilidade";0,052;0,08;0
"cuba";0,584;0,102;0,292
"ctn";0,003;0,08;0,098
"cruel";0,003;0,08;0,098
"crescimento";0,003;0,08;0,098
"crescente";0,003;0,08;0,098
"cp";0,003;0,08;0,098
"covax";0,003;0,08;0,098
"coronel";0,017;0,166;0,191
"convergente";0,216;0,158;0,974
"conveniente";0,003;0,08;0,098
"contributivo";0,11;0,08;0,974
"confusao";0,834;0,37;0,496
"conferenciar";0,005;0,102;0,122
"concretude";0,11;0,865;0,098
"companhia";0,834;0,102;0,055
"companheiro";0,11;0,08;0,974
"comercializar";0,005;0,102;0,122
"comecar";0,003;0,08;0,098
"coletor";0,003;0,08;0,098
"colegialidade";0,008;0;0,098
"coincidencia";0,052;0,08;0
"coimbrao";0,33;0,546;0,62
"coercitivo";0,052;0,08;0
"cobrir";0,003;0,08;0,098
"cne";0,003;0,08;0,098
"clima";0,374;0,08;0,436
"circunscricao";0,374;0,08;0,436
"chegada";0,003;0,08;0,098
"chance";0,11;0,08;0,974
"chamar";0,021;0,08;0,399
"cessacao";0,052;0,535;0,112
"centena";0,003;0,08;0,098
"cancado";0,333;0,102;0,005
"campestre";0,008;0,08;0
"caixa";0,021;0,08;0,399
"boni";0,216;0,08;0,001
"bombeiro";0,003;0,08;0,098
"bloquear";0,11;0,08;0,974
"barragem";0,597;0,337;0,112
"azar";0,333;0,428;0,055
"autorizadores";0,374;0,865;0,399
"autenticidade";0,005;0,102;0,122
"assessoramento";0,021;0,337;0,098
"aprimoramento";0,021;0,08;0,399
"anteceder";0,216;0,158;0,974
"antecedente";0,021;0,08;0,399
"andrade";0,555;0,166;0,457
"analogia";0,597;0,337;0,112
"analitico";0,052;0,158;0,436
"amigo";0,11;0,865;0,098
"alugar";0,021;0,337;0,098
"alinhamento";0,003;0,08;0,098
"afigurando";0,003;0,08;0,098
"afeto";0,021;0,08;0,399
"adjunto";0,033;0,216;0,242
"adimplemento";0,052;0,08;0
"aco";0,021;0,08;0,399
"abracrim";0,333;0,102;0,005
"zfm";0,017;0,166;0,191
"xx";0,192;0,958;0,122
"xix";0,039;0,428;0,122
"voo";0,065;0,284;0,311
"vivo";0,005;0,102;0,122
"virar";0,333;0,102;0,005
"vies";0,039;0,102;0,496
"vetor";0,039;0,102;0,496
"vertical";0,333;0,01;0,122
"vene";0,005;0,102;0,122
"valoracao";0,039;0,102;0,496
"uno";0,013;0;0,122
"unipartidaria";0,084;0,102;0
"unilateral";0,584;0,958;0,496
"turismo";0,192;0,958;0,122
"tracar";0,584;0,37;0,122
"trabalhar";0,073;0,13;0,62
"tocar";0,584;0,428;0,852
"tipicidade";0,333;0,081;0,496
"temporalidade";0,005;0,102;0,122
"teleologico";0,013;0,428;0
"tarcisio";0,333;0,428;0,055
"suspeicao";0,139;0,546;0,021
"supracitado";0,333;0,428;0,055
"substantivar";0,013;0,001;0,496
"sisu";0,005;0,102;0,122
"separado";0,192;0,428;0,496
"sbim";0,005;0,102;0,122
"sans";0,013;0;0,122
"sancionadores";0,005;0,102;0,122
"ruy";0,584;0,102;0,292
"rural";0,005;0,102;0,122
"roma";0,005;0,102;0,122
"rodovia";0,584;0,958;0,496
"rir";0,084;0,102;0
"rigido";0,834;0,958;0,852
"rezek";0,013;0;0,122
"revisional";0,876;0,13;0,168
"retotalizacao";0,022;0,13;0
"resumo";0,834;0,37;0,496
"repressivo";0,084;0,001;0,122
"repisar";0,333;0,081;0,496
"reitor";0,005;0,102;0,122
"regularizar";0,584;0,102;0,292
"redistribuicao";0,333;0,102;0,005
"recomposicao";0,039;0,102;0,496
"recife";0,039;0,102;0,496
"rebanho";0,005;0,102;0,122
"reabrir";0,005;0,102;0,122
"radical";0,039;0,102;0,496
"punitivo";0,333;0,37;0,852
"propugnar";0,584;0,102;0,292
"progressao";0,005;0,102;0,122
"process";0,013;0,001;0,496
"probidade";0,584;0,428;0,852
"privacidade";0,005;0,102;0,122
"priorizar";0,005;0,102;0,122
"primo";0,584;0,37;0,122
"press";0,009;0,13;0,152
"preparar";0,039;0,428;0,122
"prematuro";0,192;0,428;0,496
"predominante";0,084;0,37;0,292
"precitado";0,039;0,102;0,496
"praca";0,584;0,102;0,292
"petendi";0,013;0,102;0
"pessoalidade";0,005;0,102;0,122
"personalidade";0,005;0,102;0,122
"perplexidade";0,039;0,428;0,122
"perpassar";0,192;0,958;0,122
"perfilhar";0,013;0,428;0
"penitenciar";0,039;0,102;0,496
"patria";0,584;0,428;0,852
"partilhar";0,005;0,102;0,122
"particularidade";0,834;0,37;0,496
"pars";0,005;0,102;0,122
"parlatorio";0,005;0,102;0,122
"paritario";0,005;0,102;0,122
"pardo";0,005;0,102;0,122
"paralisacao";0,192;0,102;0,852
"paradigmatico";0,333;0,081;0,496
"outorgante";0,333;0,102;0,005
"organizacional";0,039;0,102;0,496
"organismo";0,834;0,958;0,852
"organicidade";0,013;0,428;0
"online";0,039;0,102;0,496
"omitir";0,584;0,428;0,852
"olvidar";0,039;0,102;0,496
"olhar";0,834;0,428;0,292
"nuvem";0,009;0,13;0,152
"news";0,584;0,102;0,292
"motorista";0,33;0,13;0,66
"mortalidade";0,009;0,13;0,152
"moradia";0,584;0,37;0,122
"moderador";0,192;0,102;0,852
"minuto";0,005;0,102;0,122
"migratorio";0,073;0,13;0,62
"memoria";0,017;0,166;0,191
"melhora";0,039;0,102;0,496
"mecanico";0,039;0,428;0,122
"marginalizacao";0,005;0,102;0,122
"mandela";0,005;0,102;0,122
"majoritario";0,333;0,428;0,055
"majoracao";0,039;0,102;0,496
"lvi";0,005;0,102;0,122
"loco";0,005;0,102;0,122
"litro";0,009;0,13;0,152
"liquidante";0,039;0,102;0,496
"line";0,017;0,166;0,191
"liberar";0,584;0,102;0,292
"liberal";0,555;0,166;0,457
"lesar";0,229;0,009;0,191
"legivel";0,005;0,102;0,122
"lealdade";0,005;0,102;0,122
"jurujuba";0,017;0,166;0,191
"junta";0,333;0,102;0,005
"jogador";0,005;0,102;0,122
"jcvi";0,009;0,13;0,152
"ivermectina";0,005;0,102;0,122
"isonomico";0,333;0,102;0,005
"irregular";0,005;0,102;0,122
"intitular";0,005;0,102;0,122
"interacao";0,005;0,102;0,122
"intentar";0,584;0,102;0,292
"insubsistentes";0,013;0;0,122
"insculpir";0,192;0,428;0,496
"ingles";0,039;0,428;0,122
"infectologia";0,005;0,102;0,122
"industrializacao";0,005;0,102;0,122
"inducao";0,005;0,102;0,122
"indexador";0,192;0,958;0,122
"indesejavel";0,005;0,102;0,122
"indeferi";0,192;0,102;0,852
"indeclinavel";0,584;0,37;0,122
"incontido";0,005;0,102;0,122
"incompetencia";0,013;0,958;0,005
"incitamento";0,013;0,102;0
"incerto";0,333;0,081;0,496
"inalterado";0,039;0,102;0,496
"impossibilitar";0,005;0,102;0,122
"imento";0,061;0,216;0,001
"identificavel";0,333;0,081;0,496
"idec";0,898;0,216;0,261
"historiar";0,005;0,102;0,122
"harmonizar";0,584;0,102;0,292
"harmonizacao";0,192;0,102;0,852
"guiar";0,005;0,102;0,122
"guarir";0,084;0,081;0,852
"grief";0,022;0;0,152
"gravidez";0,005;0,102;0,122
"graduacao";0,073;0,13;0,62
"gm";0,005;0,102;0,122
"garantidor";0,005;0,102;0,122
"gadh";0,033;0,216;0,242
"fugir";0,005;0,102;0,122
"frustrar";0,192;0,102;0,852
"fruicao";0,005;0,102;0,122
"flexibilizar";0,005;0,102;0,122
"fito";0,005;0,102;0,122
"findar";0,084;0,081;0,852
"figurar";0,584;0,958;0,496
"fake";0,834;0,102;0,055
"expurgar";0,033;0,216;0,242
"explicitacao";0,039;0,102;0,496
"expandir";0,584;0,37;0,122
"exequente";0,013;0,428;0
"exaustao";0,084;0,001;0,122
"estruturacao";0,005;0,102;0,122
"estadunidense";0,192;0,958;0,122
"estabilidade";0,33;0,546;0,62
"especificidade";0,834;0,37;0,496
"especializacao";0,192;0,958;0,122
"esgotar";0,192;0,428;0,496
"escasso";0,005;0,102;0,122
"envasar";0,005;0,102;0,122
"entrelacamento";0,005;0,102;0,122
"enricar";0,192;0,102;0,852
"emerson";0,036;0,166;0
"embasamento";0,192;0,428;0,496
"embaixada";0,005;0,102;0,122
"elididas";0,039;0,102;0,496
"egide";0,039;0,428;0,122
"duplo";0,192;0,102;0,852
"due";0,013;0,001;0,496
"drap";0,013;0,102;0
"domingo";0,073;0,13;0,62
"distinguir";0,834;0,081;0,122
"disseminar";0,005;0,102;0,122
"disease";0,065;0,284;0,311
"dipro";0,065;0,284;0,311
"diminuicao";0,005;0,102;0,122
"desumano";0,005;0,102;0,122
"deslocamento";0,073;0,546;0,152
"desfavoravel";0,084;0,37;0,292
"desejar";0,192;0,102;0,852
"desconstitui";0,013;0,428;0
"desacerto";0,084;0,958;0,055
"depen";0,005;0,102;0,122
"denominacao";0,005;0,102;0,122
"delimitacao";0,584;0,428;0,852
"degradante";0,005;0,102;0,122
"deflagracao";0,333;0,01;0,122
"declinar";0,013;0,102;0
"decadencia";0,876;0,13;0,168
"crescer";0,005;0,102;0,122
"credito";0,584;0,428;0,852
"credenciamento";0,005;0,102;0,122
"corretivo";0,073;0,13;0,62
"corporis";0,013;0,428;0
"corolario";0,039;0,102;0,496
"conversa";0,065;0,284;0,311
"contravencao";0,834;0,428;0,292
"contrario";0,333;0,01;0,122
"contraprestacao";0,005;0,102;0,122
"consolidacao";0,584;0,958;0,496
"consignei";0,192;0,102;0,852
"consectariamente";0,013;0,428;0
"consectaria";0,333;0,428;0,055
"conformar";0,192;0,428;0,496
"conexo";0,084;0,37;0,292
"concordar";0,005;0,102;0,122
"conciliatorio";0,834;0,37;0,496
"concepcao";0,584;0,102;0,292
"compelir";0,005;0,102;0,122
"comemorativo";0,584;0,958;0,496
"coincidir";0,76;0,538;0,778
"cmb";0,039;0,428;0,122
"cingir";0,333;0,428;0,055
"ciclo";0,192;0,958;0,122
"cgpi";0,005;0,102;0,122
"certeza";0,834;0,958;0,852
"cerceamento";0,084;0,102;0
"centrar";0,898;0,904;0,982
"catedra";0,333;0,37;0,852
"cartunista";0,039;0,102;0,496
"carcerar";0,192;0,428;0,496
"cancelar";0,005;0,102;0,122
"caminhar";0,039;0,428;0,122
"cadastrar";0,009;0,13;0,152
"bras";0,005;0,102;0,122
"bolivariana";0,005;0,102;0,122
"biotech";0,005;0,102;0,122
"bater";0,005;0,102;0,122
"barro";0,64;0,284;0,102
"banir";0,005;0,102;0,122
"bairro";0,039;0,428;0,122
"aviso";0,834;0,081;0,122
"avenida";0,017;0,166;0,191
"autorizativa";0,834;0,102;0,055
"atrelar";0,834;0,958;0,852
"atlantico";0,005;0,102;0,122
"assistente";0,333;0,102;0,005
"assento";0,084;0,428;0,005
"assecuratorias";0,005;0,102;0,122
"articulado";0,584;0,958;0,496
"arrimo";0,834;0,428;0,292
"aprofundar";0,005;0,102;0,122
"alicerce";0,005;0,102;0,122
"alertar";0,039;0,428;0,122
"albuquerque";0,491;0,284;0,756
"alastramento";0,005;0,102;0,122
"afirmativo";0,333;0,102;0,005
"advento";0,584;0,958;0,496
"aderir";0,005;0,102;0,122
"acusatorio";0,013;0,37;0,055
"acostar";0,084;0,102;0
"aclaratorios";0,013;0,102;0
"acentuado";0,192;0,958;0,122
"york";0,017;0,166;0,191
"xxxii";0,009;0,13;0,152
"xlvi";0,33;0,13;0,66
"vocacao";0,073;0,546;0,152
"vinda";0,33;0,13;0,66
"vinculantes";0,876;0,13;0,168
"vendido";0,033;0,216;0,242
"valorizacao";0,009;0,13;0,152
"utilizaçao";0,022;0;0,152
"usufruir";0,009;0,13;0,152
"unissono";0,022;0,002;0,62
"ultra";0,876;0,757;0,62
"twitter";0,009;0,13;0,152
"travar";0,876;0,757;0,62
"transportar";0,065;0,284;0,311
"transmissor";0,009;0,13;0,152
"transicao";0,508;0,13;0,021
"transcorrer";0,33;0,546;0,62
"traducao";0,073;0,546;0,152
"toque";0,073;0,13;0,62
"tergiversar";0,009;0,13;0,152
"suportar";0,009;0,13;0,152
"sucedido";0,139;0,222;0,66
"subjetividade";0,33;0,546;0,62
"subcomissao";0,017;0,166;0,191
"solo";0,009;0,13;0,152
"solapar";0,009;0,13;0,152
"sociedade_civil";0,009;0,13;0,152
"sls";0,022;0,757;0,021
"sl";0,022;0,13;0
"sinal";0,009;0,13;0,152
"sidney";0,022;0,757;0,021
"seletivo";0,508;0,222;0,62
"segredo";0,009;0,13;0,152
"segmento";0,33;0,757;0,152
"seculo";0,009;0,13;0,152
"secretario";0,073;0,546;0,152
"salvador";0,139;0,757;0,168
"roupagem";0,139;0,002;0,152
"rosa";0,022;0,13;0
"rompimento";0,876;0,546;0,66
"rev";0,009;0,13;0,152
"retroativo";0,508;0,13;0,021
"retratar";0,876;0,757;0,62
"retificacao";0,009;0,13;0,152
"residente";0,017;0,166;0,191
"rescisao";0,508;0,222;0,62
"reputado";0,508;0,546;0,168
"reprimir";0,009;0,13;0,152
"repercutir";0,139;0,546;0,021
"repentino";0,33;0,13;0,66
"repelir";0,022;0,757;0,021
"repassar";0,017;0,166;0,191
"remunerar";0,073;0,546;0,152
"religioso";0,876;0,546;0,66
"relevantissima";0,139;0,002;0,152
"rejeito";0,022;0,002;0,62
"redatoria";0,022;0,13;0
"reconsiderar";0,022;0,13;0
"reaccao";0,017;0,166;0,191
"reacao";0,009;0,13;0,152
"quociente";0,022;0,13;0
"quo";0,139;0,13;0,001
"quitacao";0,009;0,13;0,152
"queixa";0,073;0,546;0,152
"punicao";0,139;0,13;0,001
"psdb";0,876;0,13;0,168
"provavel";0,009;0,13;0,152
"propiciar";0,009;0,13;0,152
"processante";0,073;0,13;0,62
"problematico";0,508;0,13;0,021
"primitivo";0,022;0,13;0
"prevalecente";0,139;0,13;0,001
"presidir";0,76;0,166;0,077
"preamar";0,073;0,546;0,152
"posteriori";0,009;0,13;0,152
"posicionar";0,073;0,546;0,152
"populacional";0,009;0,13;0,152
"pmb";0,022;0,546;0,001
"pinheiro";0,104;0,284;0,003
"pietro";0,073;0,13;0,62
"pgfn";0,876;0,546;0,66
"pg";0,022;0;0,152
"petreo";0,022;0,002;0,62
"pesquisador";0,009;0,13;0,152
"permear";0,009;0,13;0,152
"pericial";0,017;0,166;0,191
"pec";0,137;0,166;0,778
"participativo";0,073;0,546;0,152
"paridade";0,33;0,13;0,66
"pano";0,009;0,13;0,152
"onu";0,017;0,166;0,191
"officium";0,009;0,13;0,152
"ofendido";0,508;0,13;0,021
"oder";0,137;0,701;0,191
"objecao";0,33;0,546;0,62
"noblat";0,009;0,13;0,152
"nitrogenado";0,017;0,166;0,191
"nicolas";0,033;0,216;0,242
"new";0,017;0,166;0,191
"nelson";0,382;0,319;0,982
"mudar";0,76;0,701;0,457
"mtp";0,139;0,13;0,001
"monitorar";0,009;0,13;0,152
"molestia";0,009;0,13;0,152
"minudente";0,508;0,033;0,152
"minerio";0,009;0,13;0,152
"micro";0,009;0,13;0,152
"menstruar";0,009;0,13;0,152
"menina";0,009;0,13;0,152
"medo";0,033;0,216;0,242
"medicamentoso";0,009;0,13;0,152
"maternidade";0,009;0,13;0,152
"marcante";0,073;0,13;0,62
"marcal";0,073;0,13;0,62
"manifesto";0,139;0,222;0,66
"maduro";0,033;0,216;0,242
"machado";0,073;0,13;0,62
"lucro";0,009;0,13;0,152
"loman";0,022;0,546;0,001
"literatura";0,073;0,13;0,62
"lins";0,33;0,13;0,66
"licao";0,073;0,546;0,152
"levantar";0,508;0,546;0,168
"lapso";0,555;0,701;0,778
"lacuna";0,33;0,546;0,62
"lactante";0,009;0,13;0,152
"justen";0,073;0,13;0,62
"jurista";0,139;0,13;0,001
"judicioso";0,022;0,13;0
"juan";0,009;0,13;0,152
"italia";0,009;0,13;0,152
"itaguai";0,33;0,13;0,66
"irrelevante";0,022;0,546;0,001
"ipi";0,009;0,13;0,152
"invadir";0,009;0,13;0,152
"intervalo";0,073;0,13;0,62
"interministerial";0,009;0,13;0,152
"intermediario";0,508;0,033;0,152
"interessante";0,073;0,546;0,152
"institucionalidade";0,139;0,002;0,152
"inovador";0,139;0,033;0,62
"inobservados";0,508;0,222;0,62
"inibitorio";0,876;0,13;0,168
"ingrediente";0,009;0,13;0,152
"informatizado";0,073;0,13;0,62
"individualizaveis";0,022;0;0,152
"incompleto";0,139;0,13;0,001
"inativo";0,137;0,166;0,778
"imunizado";0,009;0,13;0,152
"impugnam";0,139;0,222;0,66
"imprimir";0,073;0,546;0,152
"imigracao";0,009;0,13;0,152
"ilustrar";0,508;0,13;0,021
"igreja";0,022;0,002;0,62
"idoneidade";0,508;0,033;0,152
"ibccrim";0,64;0,284;0,102
"html";0,009;0,13;0,152
"homenagem";0,876;0,13;0,168
"hierarquizacao";0,065;0,284;0,311
"hermeneuticas";0,022;0,033;0,66
"hegemonico";0,073;0,13;0,62
"guia";0,009;0,13;0,152
"grafico";0,33;0,757;0,152
"governanca";0,009;0,13;0,152
"gonet";0,64;0,131;0,311
"gatt";0,009;0,13;0,152
"garcia";0,508;0,13;0,021
"gama";0,64;0,284;0,102
"fruto";0,009;0,13;0,152
"frequente";0,009;0,13;0,152
"fraudulento";0,139;0,13;0,001
"fragilidade";0,017;0,166;0,191
"foto";0,033;0,216;0,242
"fortuna";0,017;0,166;0,191
"floresta";0,017;0,166;0,191
"fiscalizar";0,073;0,13;0,62
"financa";0,009;0,13;0,152
"fiar";0,073;0,13;0,62
"fbasd";0,073;0,13;0,62
"falecer";0,022;0,222;0,168
"extravagante";0,139;0,033;0,62
"extensivo";0,508;0,13;0,021
"experimentar";0,33;0,757;0,152
"expansao";0,009;0,13;0,152
"exoneracao";0,139;0,13;0,001
"existencial";0,009;0,13;0,152
"eximir";0,073;0,13;0,62
"exclusividade";0,073;0,546;0,152
"excedente";0,073;0,546;0,152
"exauriente";0,139;0,033;0,62
"estupro";0,033;0,216;0,242
"espectro";0,073;0,546;0,152
"esgoto";0,022;0,13;0
"escritorio";0,898;0,904;0,982
"escrita";0,073;0,546;0,152
"erradicar";0,009;0,13;0,152
"equiparacao";0,876;0,13;0,168
"equacionamento";0,876;0,13;0,168
"epidemico";0,009;0,13;0,152
"energico";0,009;0,13;0,152
"encarregar";0,073;0,546;0,152
"empreendimento";0,009;0,13;0,152
"empirico";0,009;0,13;0,152
"elias";0,491;0,284;0,756
"el";0,061;0,216;0,001
"eixo";0,033;0,216;0,242
"dupla";0,139;0,222;0,66
"douto";0,022;0,546;0,001
"domestico";0,33;0,13;0,66
"doacao";0,33;0,757;0,152
"dnpm";0,033;0,216;0,242
"dje30";0,022;0;0,152
"diligente";0,009;0,13;0,152
"diego";0,009;0,13;0,152
"detectar";0,876;0,13;0,168
"desvincular";0,508;0,546;0,168
"desiderato";0,876;0,546;0,66
"desfecho";0,508;0,546;0,168
"desequilibrio";0,073;0,546;0,152
"desemprego";0,009;0,13;0,152
"descaso";0,073;0,13;0,62
"depedh";0,017;0,166;0,191
"democratizacao";0,073;0,13;0,62
"dem";0,876;0,13;0,168
"delegar";0,139;0,13;0,001
"delegacia";0,009;0,13;0,152
"defensivo";0,009;0,13;0,152
"deducao";0,022;0;0,152
"debitar";0,073;0,546;0,152
"cupula";0,036;0,106;0,457
"cruzar";0,33;0,546;0,62
"crj";0,876;0,546;0,66
"crisotila";0,009;0,13;0,152
"criminalizacao";0,073;0,546;0,152
"criminalista";0,508;0,13;0,021
"correspondencia";0,009;0,13;0,152
"correntista";0,009;0,13;0,152
"cor";0,009;0,13;0,152
"copacabana";0,017;0,166;0,191
"convocatorio";0,876;0,13;0,168
"contramao";0,009;0,13;0,152
"contramajoritario";0,009;0,13;0,152
"contraindicacoes";0,017;0,166;0,191
"contemporaneo";0,876;0,757;0,62
"contaminado";0,33;0,13;0,66
"consultor";0,33;0,13;0,66
"constricao";0,508;0,222;0,62
"constrangimento";0,876;0,546;0,66
"consentir";0,33;0,13;0,66
"consectario";0,876;0,13;0,168
"condizente";0,009;0,13;0,152
"condicionamento";0,073;0,13;0,62
"concentrar";0,017;0,166;0,191
"conasems";0,009;0,13;0,152
"computar";0,876;0,13;0,168
"complemento";0,009;0,13;0,152
"complementacao";0,876;0,222;0,152
"colocacao";0,876;0,13;0,168
"coletar";0,33;0,13;0,66
"colaciono";0,139;0,546;0,021
"colacionadas";0,508;0,033;0,152
"cofre";0,017;0,166;0,191
"coerente";0,139;0,002;0,152
"coerencia";0,139;0,757;0,168
"coaf";0,073;0,13;0,62
"clinica";0,073;0,13;0,62
"civilizatorio";0,073;0,546;0,152
"cisterna";0,065;0,284;0,311
"chines";0,009;0,13;0,152
"cepa";0,009;0,13;0,152
"cdn";0,017;0,166;0,191
"causador";0,137;0,701;0,191
"caráter";0,022;0;0,152
"carf";0,33;0,757;0,152
"carcerario";0,009;0,13;0,152
"capitulo";0,139;0,13;0,001
"campeonato";0,009;0,13;0,152
"brom";0,061;0,904;0,023
"aventar";0,508;0,033;0,152
"auditorio";0,009;0,13;0,152
"assertiva";0,073;0,13;0,62
"arp";0,017;0,166;0,191
"aroeira";0,009;0,13;0,152
"arma";0,33;0,13;0,66
"argentino";0,073;0,13;0,62
"arcar";0,009;0,13;0,152
"arbitrar";0,009;0,13;0,152
"aproveitar";0,33;0,546;0,62
"aplicativo";0,009;0,13;0,152
"aperfeicoado";0,33;0,546;0,62
